User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Historic Moments of Bitter Providence,"",none,,,,650,,2020-07-02 15:19:53 EDT,2020-07-02,15:19:53,Photo,14,6,4,1,0,2,0,1,0,0,,-,0,0,0,,https://www.facebook.com/groups/1861851330806418/permalink/2722514578073418,"`[PEAK VIRUS NOW: USA sees record cases in past 24 hours...](https://www.cnbc.com/2020/07/02/us-coronavirus-cases-soar-by-more-than-50600-in-record-single-day-jump.html) [Florida shatters daily count with more than 10,000...](https://news.trust.org/item/20200702133857-sz3ql) [FAUCI: 'Way beyond worst spike'...](https://www.nydailynews.com/coronavirus/ny-coronavirus-united-states-new-record-50k-cases-24-hours-20200702-chqjewknonbdhbsfav7aodbyt4-story.html) [GALLUP: Assessment of Situation Increasingly Bleak...](https://news.gallup.com/poll/313415/assessment-covid-situation-increasingly-bleak.aspx) [Experts fear July 4 weekend will exacerbate spread...](https://thehill.com/policy/healthcare/505532-experts-fear-july-4-weekend-will-exacerbate-coronavirus-spread) [Man dies day after saying he got virus 'because of my stupidity'...](https://www.nbclosangeles.com/news/local/lake-elsinore-coronavirus-death-party-facebook/2388803/) [Herman Cain hospitalized...](https://www.msn.com/en-us/news/politics/former-republican-presidential-candidate-herman-cain-is-hospitalized-with-the-coronavirus/ar-BB16gx0b) [Alabama students throwing parties to see who gets infected...](https://abcnews.go.com/US/alabama-students-throwing-covid-parties-infected-officials/story?id=71552514) [Young Spreading Covid Quickly...](https://news.bloomberglaw.com/health-law-and-business/young-americans-are-partying-hard-and-spreading-the-virus-fast) [West Hollywood To Fine People Without Masks: Up To $5,000!](https://losangeles.cbslocal.com/2020/07/01/west-hollywood-sheriffs-station-to-start-citing-people-not-wearing-face-coverings/) [Arizona's Deadliest Day Chips Away at Pence Talking Point...](https://www.msn.com/en-us/news/us/arizona-e2-80-99s-death-record-chips-at-pence-virus-talking-point/ar-BB16dQRl) [Lockdown Loneliness: 1 In 4 Feel Like They Have No Friends...](https://www.studyfinds.org/lockdown-loneliness-covid-19-quarantine-has-quarter-of-adults-feeling-like-they-have-no-friends/) [Could 'immunity passports' create antibody elite?](https://www.bbc.com/news/business-53082917) [Infrared Images Could Be Part of Daily Life...](https://dnyuz.com/2020/07/02/how-infrared-images-could-be-part-of-your-daily-life/) [Key vaccine trial delayed...](https://www.statnews.com/2020/07/02/trial-of-moderna-covid-19-vaccine-delayed-investigators-say-but-july-start-still-possible/) [Africans revolt against vax 'test'...](https://www.fox5ny.com/news/protest-versus-africas-1st-covid-19-vaccine-test-shows-fear)`",https://www.facebook.com/photo.php?fbid=1669130926572376&set=gm.2722514578073418&type=3,,"","","",0,,,14,-3.93
Holy Mary Mother Of God,"",none,,,,7984,,2021-03-18 17:10:40 EDT,2021-03-18,17:10:40,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/471191793232947/permalink/1379508019067982,"There Is About To Arrive the Coup de Grace A great number of people around the world, who have their eyes open and realize what is going on, were hoping that Tr*mp could have brought truth and justice to light, so as to continue to put the people of the USA and the people of the world FIRST, not the world dictatorship. Even a very great number of Japanese and Chinese citizens were praying and hoping for another four years with Tr*mp. The Chinese are greatly suffering under a dictatorship that we will very soon be under. The elite of the world, with the Big Tech and their many followers, have worked hard in the last several decades to take control of the mainstream media and social media to manipulate governments and the populations of the world. Yes, Tr*mp is technically and legally the president of the USA, but the mainstream media says different. Behold the power of the mainstream media and propaganda! Not that I am in agreement with his ideas or goals, but Malcolm X warned us over 50 years ago: “The media is the most powerful entity on earth. They have the power to make the innocent guilty and to make the guilty innocent. And that’s power. Because they control the minds of the masses. The press is so powerful in its image-making role. It can make the criminal look like he’s the victim and make the victim look like he’s the criminal. If you aren’t careful, the newspapers will have you hating the people who are being oppressed and loving the people who are doing the oppressing.” Someone posted in an image on Facebook the following: “Imagine being a president so popular among the people, that you have to ban him from the World Wide Web (Facebook, Twitter, etc.) to stop citizen communications with him, manufacture hundreds of thousands of votes to unseat him, collude with news organizations to lie about him and impeach him a second time”! People who do not pray or do not live their prayer do not realize the difference between the beautiful lies of the TV and the truth from God; they do not want any truth or indication that is different from their own opinions and personal convictions. Thus the world manipulators can manipulate the vast majority of people today very easily. These people do not really believe that there is something after death and thus this power to manipulate is even greater regarding the threat of death from a cor0navirus which is not worse than the normal flu. DR. SHERRI TENPE*NY EXPLAINS HOW THE DEPOPULATION C0VID VAC*INES WILL START WORKING IN 3-6 MONTHS Dr. Sherri Tenpe*ny gives VERY important information! Hyper-immune response in test animals for previous attempts at cor0navirus vac*ines, like SARS and MERS, has been a persistent problem. All is well for awhile, until the animals are exposed to the wild mutated virus. Dr. Tenpe*ny and other scientists have forecast that millions may die, and it will be blamed on a new strain of C0VID, making an argument for even more deadly vac*ines. See: """"The Coming Genocide of Adverse C0VID Vax Reactions, and Who to Blame for It"""" Dr. Tenpe*ny and other scientists foresee that millions of people could die and will be attributed to a new strain of C0VID by the powerful mainstream media, and thus pushing in the direction of more deadly vac*ines. Also, this strategy will provoke animosity and hostility from those who took the vac*ine, at least while they are alive, against those who refused to take the vac*ine, since in one way or another, those who do not take the vac*ine will be publically identified. This C0VID-19 crisis also fits well for the 'New World Order' since this cor0navirus will not kill the many collaborators of this world dictatorship who are by now just about everywhere. The elite of the world have planned for years to diminish the population of the world to less than one billion, which means that in the next several years they plan to eliminate over seven billion people!!! It is also interesting that over a year ago, in preparation for this vac*ine and with the excuse of a major crisis, Europe changed its laws to allow the use of a C0VID vac*ine without the normal tests before using on human beings!!! One finds on the Web a unified message: “Vac*ine rumours debunked”! Here in Italy, with a political maneuver, they have put MARIO DRAGHI at the head of Italy. Usually the Illuminati prefer to work behind the scenes, letting their puppets “democratically” elected do their work. The fact that such an important member of the illuminati and of the Bilderberg group takes over Italy seems to indicate that the world elite are in a hurry to accomplish their perverse designs, like a foreboding of an imminent danger. I believe that at least two of the main objectives of Draghi (which means “dragons” in Italian) is to try to force everyone to take the C0vid vac*ine and to force Italy, and then all of Europe, into total socialism in which the State will take over all public and personal money and property and means of distribution. Despite (truncated)",https://www.facebook.com/groups/183083713073964/permalink/341987657183568/,,CLUB BILDERBERG A,This is a re-share of a post,"",0,,,0,-30
Ignited Moments,"",none,,,,258,,2021-04-29 11:56:47 EDT,2021-04-29,11:56:47,Status,1,0,0,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/627031551222402/permalink/855383628387192,"This MUST GO VIRAL 👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽 SHARE & CALL- Call them out In Facebook - Call Their Office and Email! TODAY IS YOUR LAST CHANCE TO LET THESE BACK STABBING RINOS KNOW WE ARE ON TO THEIR GAMES ! Tim Moore (R) (Speaker) 919-733-3451 Donna White (R) 919-733-5605 Kristen Baker (R) 919-733-5861 Donny Lambeth (R) 919-733-5747 Larry Potts (R) 919-733-0873 Wayne Sasser (R) 919-733-5908 We are hearing through MEDIA that the 5 REPUBLICAN chairs of the House Health Committee are planning to GUT HB 558 in Committee, stripping it down to Section 1 only. WHAT does that Mean to Every Citizen and Child In NC ?? Mandatory COVID shots - COVID Passports If YOU DO NOT CALM CORRUPT PEOPLE OUT TODAY RIGHT NOW ! Section 1 of HB 558 does nothing more for us than 21 USC 360bbb-3 already does under an EUA. We need ALL NORTH CAROLINIANS to call these 5 Chairs of the Health Committee and Speaker Tim Moore to ask each to go on record: ASK and get them on Record >>> Do you support HB 558 in its entirety, including the amendment that offers businesses liability protection against Covid 19 OR just Section 1, which after a state of emergency is lifted, Section 1 will give North Carolinians no protection at all from government and private sector mandates and COVID passports. As you all know, HB558 is the ONLY piece of legislation in NC right now that will protect NC CITIZENS AND CHILDREN FROM MANDATORY VACCIN mandates in BOTH THE public and private sector. FIVE REPUBLICANS ON THE HOUSE HEALTH COMMITTEE plan to GUT THE ENTIRE BILL, ELIMINATING ANY AND ALL LEGITIMATE PROTECTIONS. IT IS VITAL THAT EVERYONE REACH OUT TO THE FIVE CHAIRS OF THE HEALTH COMMITTEE AND GET THEM ON RECORD, INCLUDING JOHNSTON COUNTY'S OWN DONNA WHITE. We are asking people to call, email, and visit in person. The passage of this bill WITHOUT BEING GUTTED BY THESE RINOS LISTED >> is vital to the future of North Carolina and maintaining our rights to self-determination and governing our OWN BODIES. Tim Moore (R) (Speaker) 919-733-3451 Donna White (R) 919-733-5605 Kristen Baker (R) 919-733-5861 Donny Lambeth (R) 919-733-5747 Larry Potts (R) 919-733-0873 Wayne Sasser (R) 919-733-5908 THURSDAY 4/29 EMERGENCY UPDATE Thank you to all of you who have ACTIVELY worked to advocate for our freedom and against government and private sector injection mandates. If you have never made a call, sent an email, or made a visit to the NCGA, I encourage you strongly to do so today. The torch of liberty is dying on our watch. May it never be said that we allowed it to be extinguished while we remained silent. We MUST PREVENT MEDICAL APARTHEID IN NC. SHARE THIS ENTIRE MESSAGE !!! It’s public to share !","",,"","","",,,,1,-21
Ignited Moments,"",none,,,,289,,2021-08-03 10:52:05 EDT,2021-08-03,10:52:05,Link,25,14,1,6,3,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/627031551222402/permalink/910646802860874,"There are treatments for Covid, which means the vaccines are unnecessary and the clinical trials are unethical. Stop the Medical Tyrrany! Refuse the Vax! Demand the Cures! #UnitedWeWin","",,"","","",0,,,25,1.25
Julie Jules Tells You What the DEAL Is~ TEACHER BARGAINS *MOM FINDS * CODES,"",none,,,,104460,,2021-05-25 10:02:48 EDT,2021-05-25,10:02:48,Photo,7,4,2,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/214052609112253/permalink/1155095855007919,"Vax Card Protector 5.99 (reg. 10.99) USE CODE: 2XBTXUAX ✨ DID YOU SEE THIS POST? GIVE IT A 👍🏼TO KEEP DEALS IN YOUR FEED! ✨ Let us know if you scored this deal! 😘👍🏼 🛒~~~> https://amzn.to/3ujGCjC ----------------------- 📌 Product prices and availability are accurate as of 05-25-21 at 10:02:34 AM and are subject to change. Any price and availability information displayed on Amazon .com at the time of purchase will apply to the purchase of this product. Affiliate post. I am not the seller of this item, nor do I own the rights to any of the associated images.#ad #commissionsearned",https://www.facebook.com/photo.php?fbid=4151579371591167&set=gm.1155095855007919&type=3,,"","","",0,,,7,-7
Kabankalan-Himamaylan Buy and Sell group🇵🇭,"",none,,,,18123,,2022-01-30 08:44:53 EST,2022-01-30,08:44:53,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/702956900498883/permalink/1115188725942363,"Absolutely! I’m also fully vaccinated! But i also don’t agree about the “NO VAX,NO RIDE” policy!! Thanks to sir Tito sotto for being the voice of those people who felt discriminated of “NO VAX, NO RIDE” policy.❤️ #TitoSotto #GOTitosen",https://www.facebook.com/TitoEscaleraPH/photos/a.107269611179067/430570438848981/?type=3,,""""" SP SOTTO ON 'NO AX. NO RIDE POLICY RULE THE """"NO VACCINE, NO RIDE"""" DISGUISES AS A HEALTH POLICY, BUT IN REALITY IT FORCES ONE TO GET VACCINATED. Currently, there is no law in the country that mandates vaccination. Just disclaimer and for am not anti-vaccine In the record, fact, am already boosted. just want to be the voice of those who felt discriminated against and negatively affected by this Department Order 2022-01. Senate President Vicente Sotto III January 25, 2022 f Tito Escalera @CallMeBossing",Tito Escalera,"""""I just want to be the voice of those who felt discriminated against and negatively affected by the """"No Vax, No Ride"""" policy.""""❤

#titoescalera #titosen #TitoSotto",0,,,0,-60
Kabankalan-Himamaylan Buy and Sell group🇵🇭,"",none,,,,17384,,2021-12-24 01:47:53 EST,2021-12-24,01:47:53,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/702956900498883/permalink/1092673894860513,MERRY CHRISTMAS TO ALL! 💪🎄,https://www.facebook.com/gonegosyoofficial/photos/a.10151833654599516/10159877044894516/?type=3,,"",Go Negosyo,"Ang pinakamagandang regalo na inyong maibibigay ngayong Pasko ay ang magpabakuna. 🎁

Ito’y regalo ng proteksiyon sa iyong pamilya. Ito’y regalo ng kaligtasan ng komunidad. Ito’y regalo ng pag-asa na mananatiling malakas ang ekonomiya at makapagbibigay ng kabuhayan sa milyun-milyong Pilipino, lalo na sa mga nagdusa nitong nakalipas na mga buwan na puno ng pagsubok. 

Patuloy nating panatilihing ligtas ang isa’t isa, at maging malakas ang pananampalataya at tiwala sa Panginoon na patuloy niyang poprotektahan ang ating bansa. ❤️

Hangad namin ang isang malusog, masaya at puno ng pag-asa na Paskong Vax to the MAX, at samahan kayo sa pagsalubong sa isang manigong 2022! 🎄🎇

-Presidential Adviser for Entrepreneurship and Go Negosyo Founder Joey Concepcion

#VaxToTheMax #GoNegosyo #JoeyConcepcion",0,,,0,-68
Kicked Out of Moms' Group(s) for Advocating Vaccination,"",none,,,,,,2021-08-19 13:58:09 EDT,2021-08-19,13:58:09,Photo,7,0,6,0,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/157324405029094/permalink/990895388338654,How can in person classes continue the rest of the year if they don't vax and mask everyone?,https://www.facebook.com/photo.php?fbid=10158648404597203&set=gm.990895388338654&type=3,,"","","",0,,,7,0.37
Kicked Out of Moms' Group(s) for Advocating Vaccination,"",none,,,,,,2020-01-17 01:00:55 EST,2020-01-17,01:00:55,Link,6,0,4,1,0,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/157324405029094/permalink/608576049903925,I wish I could report complete ignorance. Don't read the comments. Read the comments.,https://www.austinmonthly.com/the-anti-vax-movement-has-descended-upon-austin/,,"",The Anti-Vax Movement Has Descended Upon Austin - Austin Monthly Magazine,Doctors are worrying that the next measles outbreak is just around the corner. The first case was recently discovered in Austin.,0,,,6,-0.25
Kicked Out of Moms' Group(s) for Advocating Vaccination,"",none,,,,80,,2022-02-17 12:35:59 EST,2022-02-17,12:35:59,Link,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/157324405029094/permalink/1104845176943674,KOOP Radio Outreach is the monthly vaccination information show every 4th Monday on koop.org. Follow them and KOOP Radio for more information or tune in locally on 91.7fm in Austin.,https://www.facebook.com/101178572501426,,"",KOOP Radio Outreach,"A KOOP Radio partnership with the Texas DSHS and TAMU for COVID-19 vaccination outreach and education program, serving Central Texas communities. Vax for All, Y'all!",0,,,1,-0.88
